store,sale.date,tran.number,sku,category,qty,unit.cost,ext.cost,unit.original.retail,sale.amount,price.category,gross.margin,loyalty.member,customer.id
14,2023-12-09,58665,2963655,Accessories,1,11.57,11.57,48.0,28.8,Full Price,0.5982638888888889,1,C42126
14,2023-12-09,58665,2966503,Women's Apparel,1,23.15,23.15,99.0,59.4,Full Price,0.6102693602693603,1,C42126
14,2023-12-09,58675,2964769,Women's Apparel,1,24.71,24.71,108.0,64.8,Full Price,0.6186728395061728,0,
14,2023-12-09,58683,2966884,Footwear,1,26.01,26.01,132.0,79.2,Full Price,0.671590909090909,0,
14,2023-12-09,58724,2949280,Men's Apparel,1,16.71,16.71,80.5,32.24,Full Price,0.4816997518610422,0,
14,2023-12-10,58742,2966714,Women's Apparel,1,24.05,24.05,99.0,59.4,Full Price,0.595117845117845,1,C41041
14,2023-12-10,58742,2964792,Men's Apparel,1,21.12,21.12,101.5,60.9,Full Price,0.6532019704433498,1,C41041
14,2023-12-10,58748,2958568,Women's Apparel,1,22.84,22.84,108.0,32.49,Clearance,0.2970144659895353,0,
14,2023-12-10,58757,2981227,Women's Apparel,1,24.71,24.71,108.0,64.8,Full Price,0.6186728395061728,0,
14,2023-12-10,58765,2971009,Gifts & Lifestyle,1,12.61,12.61,54.0,32.4,Full Price,0.6108024691358025,1,C41574
14,2023-12-10,58772,2938594,Accessories,1,9.65,9.65,44.0,9.74,Clearance,0.009240246406570828,1,C40537
14,2023-12-10,58772,2951637,Women's Apparel,1,30.04,30.04,130.5,36.54,Clearance,0.1778872468527641,1,C40537
14,2023-12-11,58797,2979948,Women's Apparel,1,28.04,28.04,108.0,64.8,Full Price,0.567283950617284,0,
14,2023-12-11,58806,2947804,Accessories,1,10.15,10.15,44.0,29.98,Clearance,0.6614409606404269,0,
14,2023-12-11,58806,2972454,Accessories,1,11.23,11.23,50.0,28.8,Markdown,0.6100694444444444,0,
14,2023-12-11,58825,2958026,Accessories,1,11.13,11.13,48.0,24.98,Clearance,0.5544435548438751,0,
14,2023-12-12,58844,2961847,Gifts & Lifestyle,1,11.01,11.01,48.0,28.8,Full Price,0.6177083333333333,0,
14,2023-12-13,58885,2951933,Footwear,1,30.3,30.3,132.0,44.97,Clearance,0.3262174783188792,1,C40403
14,2023-12-13,58889,2958815,Footwear,1,33.09,33.09,144.0,53.97,Clearance,0.3868816008893829,1,C40403
14,2023-12-13,58889,2973627,Footwear,1,30.72,30.72,132.0,79.2,Full Price,0.6121212121212122,1,C40403
14,2023-12-13,58889,2969506,Women's Apparel,1,29.02,29.02,126.0,75.6,Full Price,0.6161375661375662,1,C40403
14,2023-12-13,58889,2964783,Men's Apparel,1,20.93,20.93,94.5,56.7,Full Price,0.6308641975308642,1,C40403
14,2023-12-13,58889,2964830,Footwear,1,34.28,34.28,144.0,86.4,Full Price,0.6032407407407407,1,C40403
14,2023-12-13,58902,2952602,Men's Apparel,1,23.38,23.38,101.5,36.73,Clearance,0.36346310917506125,1,C41794
14,2023-12-13,58902,2949477,Footwear,1,34.8,34.8,144.0,44.97,Clearance,0.2261507671781188,1,C41794
14,2023-12-13,58905,2908836,Women's Apparel,1,37.68,37.68,144.0,86.4,Full Price,0.5638888888888889,1,C41794
14,2023-12-13,58909,2976850,Accessories,1,11.43,11.43,48.0,28.8,Full Price,0.603125,1,C41397
14,2023-12-13,58915,2982021,Women's Apparel,1,25.49,25.49,121.5,72.9,Full Price,0.6503429355281208,0,
14,2023-12-14,58939,2972243,Women's Apparel,1,27.7,27.7,121.5,72.9,Full Price,0.6200274348422496,1,C41361
14,2023-12-14,58939,2938585,Accessories,1,9.65,9.65,44.0,8.99,Clearance,-0.07341490545050057,1,C41361
14,2023-12-14,58962,2982022,Women's Apparel,1,25.49,25.49,121.5,72.9,Full Price,0.6503429355281208,1,C40322
14,2023-12-15,58975,2958687,Men's Apparel,1,20.93,20.93,101.5,30.61,Clearance,0.31623652401176083,1,C40490
14,2023-12-15,58980,2971024,Gifts & Lifestyle,1,12.63,12.63,54.0,32.4,Full Price,0.610185185185185,1,C42052
14,2023-12-15,58980,2960112,Men's Apparel,1,23.36,23.36,105.0,63.0,Full Price,0.6292063492063492,1,C42052
14,2023-12-15,58984,2972328,Footwear,1,34.72,34.72,144.0,86.4,Full Price,0.5981481481481482,1,C41606
14,2023-12-15,58997,2966397,Gifts & Lifestyle,1,19.39,19.39,56.0,32.4,Markdown,0.4015432098765432,0,
14,2023-12-15,59001,2966492,Childrens,1,7.06,7.06,33.0,19.8,Full Price,0.6434343434343435,1,C41010
14,2023-12-15,59018,2981167,Women's Apparel,1,28.1,28.1,121.5,72.9,Full Price,0.6145404663923183,0,
14,2023-12-16,59036,2933037,Men's Apparel,1,16.71,16.71,80.5,48.3,Full Price,0.6540372670807453,0,
14,2023-12-16,59036,2972242,Women's Apparel,1,27.7,27.7,121.5,72.9,Full Price,0.6200274348422496,0,
14,2023-12-16,59043,2958815,Footwear,1,33.09,33.09,144.0,44.97,Clearance,0.2641761174116076,0,
14,2023-12-16,59047,2972328,Footwear,1,34.72,34.72,144.0,86.4,Full Price,0.5981481481481482,1,C41113
14,2023-12-16,59060,2960151,Footwear,1,33.99,33.99,144.0,86.4,Full Price,0.6065972222222222,1,C40831
14,2023-12-16,59070,2958036,Footwear,1,35.76,35.76,144.0,37.47,Clearance,0.045636509207365915,0,
14,2023-12-16,59073,2929935,Men's Apparel,1,21.12,21.12,94.5,13.11,Clearance,-0.610983981693364,0,
14,2023-12-16,59073,2943766,Men's Apparel,1,19.13,19.13,94.5,26.23,Clearance,0.27068242470453685,0,
14,2023-12-17,59088,2969489,Women's Apparel,1,24.48,24.48,108.0,25.29,Clearance,0.03202846975088963,1,C40759
14,2023-12-17,59093,2943765,Men's Apparel,1,19.13,19.13,94.5,26.23,Clearance,0.27068242470453685,0,
14,2023-12-17,59095,2973627,Footwear,1,30.72,30.72,132.0,79.2,Full Price,0.6121212121212122,0,
14,2023-12-17,59095,2976850,Accessories,1,11.43,11.43,48.0,28.8,Full Price,0.603125,0,
14,2023-12-17,59096,2972457,Accessories,1,11.23,11.23,50.0,12.96,Markdown,0.1334876543209877,0,
14,2023-12-17,59108,2963697,Footwear,1,30.87,30.87,144.0,37.47,Clearance,0.1761409127301841,1,C40596
14,2023-12-17,59112,2961863,Childrens,1,8.98,8.98,40.5,24.3,Full Price,0.6304526748971193,1,C41204
14,2023-12-17,59116,2972331,Footwear,1,41.36,41.36,144.0,86.4,Full Price,0.5212962962962964,1,C41717
14,2023-12-17,59119,2964932,Footwear,1,37.83,37.83,162.0,97.2,Full Price,0.6108024691358025,0,
14,2023-12-17,59122,2951997,Footwear,1,35.34,35.34,144.0,37.47,Clearance,0.056845476381104765,0,
14,2023-12-17,59122,2957535,Men's Apparel,1,34.12,34.12,171.5,48.11,Clearance,0.2907919351486178,0,
14,2023-12-17,59130,2964832,Footwear,1,34.24,34.24,144.0,72.0,Full Price,0.5244444444444444,0,
14,2023-12-17,59131,2979938,Childrens,1,8.9,8.9,40.5,24.3,Full Price,0.6337448559670782,0,
14,2023-12-18,59147,2964791,Men's Apparel,1,21.12,21.12,101.5,60.9,Full Price,0.6532019704433498,1,C40116
14,2023-12-18,59149,2972251,Women's Apparel,1,27.7,27.7,121.5,72.9,Full Price,0.6200274348422496,1,C41300
14,2023-12-18,59157,2972327,Footwear,1,41.36,41.36,144.0,86.4,Full Price,0.5212962962962964,1,C40189
14,2023-12-18,59164,2933039,Men's Apparel,1,16.71,16.71,80.5,48.3,Full Price,0.6540372670807453,1,C42331
14,2023-12-18,59164,2971009,Gifts & Lifestyle,1,12.61,12.61,54.0,32.4,Full Price,0.6108024691358025,1,C42331
14,2023-12-18,59164,2971021,Gifts & Lifestyle,1,12.61,12.61,54.0,32.4,Full Price,0.6108024691358025,1,C42331
14,2023-12-18,59170,2979938,Childrens,1,8.9,8.9,40.5,24.3,Full Price,0.6337448559670782,1,C42168
14,2023-12-18,59186,2979939,Childrens,1,8.9,8.9,40.5,24.3,Full Price,0.6337448559670782,1,C40962
14,2023-12-18,59186,2976984,Footwear,1,35.31,35.31,162.0,97.2,Full Price,0.6367283950617284,1,C40962
14,2023-12-18,59187,2966782,Childrens,1,9.2,9.2,42.0,24.3,Markdown,0.6213991769547326,1,C41958
14,2023-12-19,59225,2982191,Accessories,1,11.23,11.23,50.0,30.0,Full Price,0.6256666666666667,1,C41384
14,2023-12-19,59226,2948945,Men's Apparel,1,21.26,21.26,94.5,17.5,Clearance,-0.21485714285714294,0,
14,2023-12-19,59226,2952603,Men's Apparel,1,23.38,23.38,101.5,17.5,Clearance,-0.33599999999999997,0,
14,2023-12-19,59235,2972367,Footwear,1,34.56,34.56,144.0,90.0,Full Price,0.616,1,C41289
14,2023-12-19,59252,2982088,Women's Apparel,1,28.53,28.53,108.0,67.5,Full Price,0.5773333333333334,0,
14,2023-12-20,59268,2969505,Women's Apparel,1,29.03,29.03,126.0,67.5,Full Price,0.569925925925926,1,C40203
14,2023-12-20,59280,2978198,Men's Apparel,1,30.17,30.17,101.5,52.5,Full Price,0.4253333333333333,0,
14,2023-12-20,59282,2941016,Footwear,1,32.52,32.52,114.0,30.0,Clearance,-0.0840000000000001,1,C40962
14,2023-12-20,59287,2951981,Footwear,1,31.47,31.47,144.0,30.0,Clearance,-0.04899999999999996,0,
14,2023-12-20,59292,2951850,Accessories,1,11.23,11.23,48.0,10.0,Clearance,-0.12300000000000004,0,
14,2023-12-20,59297,2948945,Men's Apparel,1,21.26,21.26,94.5,17.5,Clearance,-0.21485714285714294,0,
14,2023-12-20,59305,2967686,Gifts & Lifestyle,1,19.43,19.43,56.0,30.0,Markdown,0.35233333333333333,0,
14,2023-12-20,59310,2948945,Men's Apparel,1,21.26,21.26,94.5,17.5,Clearance,-0.21485714285714294,0,
14,2023-12-20,59313,2972402,Childrens,1,8.9,8.9,43.5,18.75,Full Price,0.5253333333333333,0,
14,2023-12-20,59313,2982021,Women's Apparel,1,25.49,25.49,121.5,67.5,Full Price,0.6223703703703705,0,
14,2023-12-20,59322,2972455,Accessories,1,11.23,11.23,50.0,30.0,Markdown,0.6256666666666667,0,
14,2023-12-20,59330,2942059,Women's Apparel,1,24.16,24.16,108.0,22.5,Clearance,-0.07377777777777779,1,C40194
14,2023-12-21,59346,2951936,Footwear,1,30.3,30.3,132.0,30.0,Clearance,-0.010000000000000024,0,
14,2023-12-21,59350,2972366,Footwear,1,34.56,34.56,144.0,75.0,Full Price,0.5392,0,
14,2023-12-21,59362,2972245,Women's Apparel,1,27.7,27.7,121.5,50.62,Full Price,0.45278546029237454,1,C41896
14,2023-12-21,59366,2972246,Women's Apparel,1,27.7,27.7,121.5,50.62,Full Price,0.45278546029237454,1,C42155
14,2023-12-21,59375,2933040,Men's Apparel,1,16.71,16.71,80.5,43.75,Full Price,0.6180571428571429,0,
14,2023-12-21,59376,2972456,Accessories,1,11.23,11.23,50.0,22.5,Markdown,0.5008888888888888,0,
14,2023-12-21,59380,2979662,Men's Apparel,1,20.09,20.09,84.0,43.75,Full Price,0.5408000000000001,1,C42094
14,2023-12-21,59380,2972290,Men's Apparel,1,19.11,19.11,84.0,43.75,Full Price,0.5632,1,C42094
14,2023-12-21,59384,2969508,Women's Apparel,1,29.25,29.25,126.0,56.25,Full Price,0.48,0,
14,2023-12-21,59385,2972312,Footwear,1,34.56,34.56,144.0,75.0,Full Price,0.5392,1,C42242
14,2023-12-21,59385,2972364,Footwear,1,34.56,34.56,144.0,75.0,Full Price,0.5392,1,C42242
14,2023-12-21,59391,2972311,Footwear,1,34.56,34.56,144.0,75.0,Full Price,0.5392,0,
14,2023-12-21,59391,2973629,Footwear,1,30.72,30.72,132.0,75.0,Full Price,0.5904,0,
14,2023-12-21,59393,2972330,Footwear,1,36.93,36.93,144.0,75.0,Full Price,0.5076,1,C40274
14,2023-12-21,59397,2972365,Footwear,2,34.56,69.12,144.0,150.0,Full Price,0.5392,1,C40111
14,2023-12-21,59399,2936434,Accessories,1,10.33,10.33,44.0,10.0,Clearance,-0.03300000000000001,1,C40441
14,2023-12-21,59399,2972364,Footwear,1,34.56,34.56,144.0,75.0,Full Price,0.5392,1,C40441
14,2023-12-21,59399,2966700,Women's Apparel,1,24.63,24.63,108.0,56.25,Full Price,0.5621333333333334,1,C40441
14,2023-12-21,59404,2964767,Women's Apparel,1,24.71,24.71,108.0,56.25,Full Price,0.560711111111111,1,C41863
14,2023-12-21,59412,2966737,Women's Apparel,1,24.02,24.02,108.0,56.25,Full Price,0.5729777777777778,1,C41863
14,2023-12-21,59415,2972248,Women's Apparel,1,27.7,27.7,121.5,56.25,Full Price,0.5075555555555555,0,
14,2023-12-21,59416,2961854,Gifts & Lifestyle,1,10.07,10.07,44.0,25.0,Full Price,0.5972,0,
14,2023-12-21,59416,2982191,Accessories,1,11.23,11.23,50.0,25.0,Full Price,0.5508,0,
14,2023-12-21,59419,2972329,Footwear,1,34.71,34.71,144.0,75.0,Full Price,0.5372,0,
14,2023-12-21,59427,2933043,Men's Apparel,1,16.71,16.71,80.5,43.75,Full Price,0.6180571428571429,1,C41833
14,2023-12-21,59427,2932512,Accessories,1,10.05,10.05,48.0,10.0,Clearance,-0.005000000000000071,1,C41833
14,2023-12-21,59435,2908835,Women's Apparel,1,37.66,37.66,144.0,56.25,Full Price,0.33048888888888894,1,C41833
14,2023-12-21,59446,2958513,Men's Apparel,1,26.55,26.55,101.5,43.75,Full Price,0.3931428571428571,1,C41833
14,2023-12-21,59446,2958816,Footwear,1,33.09,33.09,144.0,30.0,Clearance,-0.10300000000000012,1,C41833
14,2023-12-21,59446,2982021,Women's Apparel,1,25.49,25.49,121.5,56.25,Full Price,0.5468444444444445,1,C41833
14,2023-12-22,59461,2933040,Men's Apparel,1,16.71,16.71,80.5,43.75,Full Price,0.6180571428571429,1,C40006
14,2023-12-22,59466,2971012,Gifts & Lifestyle,1,12.61,12.61,54.0,25.0,Full Price,0.49560000000000004,1,C40244
14,2023-12-22,59467,2958035,Footwear,1,35.76,35.76,144.0,30.0,Clearance,-0.19199999999999992,0,
14,2023-12-22,59467,2973628,Footwear,1,30.72,30.72,132.0,75.0,Full Price,0.5904,0,
14,2023-12-22,59467,2981227,Women's Apparel,1,24.71,24.71,108.0,56.25,Full Price,0.560711111111111,0,
14,2023-12-22,59473,2971013,Gifts & Lifestyle,1,12.61,12.61,54.0,22.5,Full Price,0.4395555555555556,1,C40670
14,2023-12-22,59479,2952083,Accessories,1,14.23,14.23,48.0,10.0,Clearance,-0.42300000000000004,1,C40886
14,2023-12-22,59501,2967691,Gifts & Lifestyle,1,11.37,11.37,56.0,25.0,Markdown,0.5452,1,C40886
14,2023-12-22,59502,2958520,Women's Apparel,1,23.26,23.26,108.0,56.25,Full Price,0.5864888888888888,0,
14,2023-12-22,59502,2972356,Women's Apparel,1,26.03,26.03,108.0,56.25,Full Price,0.5372444444444444,0,
14,2023-12-22,59511,2959423,Childrens,1,8.08,8.08,36.0,7.5,Clearance,-0.07733333333333334,1,C40629
14,2023-12-22,59512,2959423,Childrens,1,8.08,8.08,36.0,6.07,Clearance,-0.3311367380560131,1,C41553
14,2023-12-22,59517,2958686,Men's Apparel,1,20.93,20.93,101.5,17.5,Clearance,-0.19599999999999998,0,
14,2023-12-22,59518,2981555,Footwear,1,31.02,31.02,132.0,75.0,Full Price,0.5864,0,
14,2023-12-22,59522,2982022,Women's Apparel,1,25.49,25.49,121.5,56.25,Full Price,0.5468444444444445,1,C41782
14,2023-12-22,59522,2980019,Women's Apparel,1,27.47,27.47,108.0,56.25,Full Price,0.5116444444444445,1,C41782
14,2023-12-22,59522,2981168,Women's Apparel,1,28.1,28.1,121.5,56.25,Full Price,0.5004444444444445,1,C41782
14,2023-12-22,59523,2964831,Footwear,1,34.26,34.26,144.0,75.0,Full Price,0.5432,1,C40367
14,2023-12-22,59523,2972329,Footwear,1,34.71,34.71,144.0,75.0,Full Price,0.5372,1,C40367
14,2023-12-22,59523,2964792,Men's Apparel,1,21.12,21.12,101.5,43.75,Full Price,0.5172571428571429,1,C40367
14,2023-12-22,59523,2982087,Women's Apparel,1,28.53,28.53,108.0,56.25,Full Price,0.49279999999999996,1,C40367
14,2023-12-22,59525,2972353,Women's Apparel,1,26.03,26.03,108.0,56.25,Full Price,0.5372444444444444,1,C42302
14,2023-12-22,59525,2971010,Gifts & Lifestyle,1,12.61,12.61,54.0,25.0,Full Price,0.49560000000000004,1,C42302
14,2023-12-22,59529,2958571,Women's Apparel,1,22.84,22.84,108.0,22.5,Clearance,-0.015111111111111105,0,
14,2023-12-26,59548,2908834,Women's Apparel,1,37.7,37.7,144.0,44.95,Clearance,0.16129032258064516,0,
14,2023-12-26,59550,2981167,Women's Apparel,1,28.1,28.1,121.5,71.5,Full Price,0.606993006993007,1,C42399
14,2023-12-26,59552,2908834,Women's Apparel,2,37.7,75.39,144.0,116.84,Clearance,0.3547586442998973,1,C42399
14,2023-12-26,59555,2964932,Footwear,1,37.83,37.83,162.0,51.48,Clearance,0.26515151515151514,0,
14,2023-12-26,59555,2966711,Women's Apparel,1,24.05,24.05,99.0,59.51,Full Price,0.5958662409679044,0,
14,2023-12-26,59559,2982018,Women's Apparel,1,25.49,25.49,121.5,65.56,Full Price,0.6111958511287371,0,
14,2023-12-27,59578,2972657,Footwear,1,39.54,39.54,144.0,144.0,Full Price,0.7254166666666667,0,
14,2023-12-27,59583,2953710,Gifts & Lifestyle,1,11.82,11.82,48.0,8.64,Clearance,-0.3680555555555555,0,
14,2023-12-27,59587,2949308,Accessories,1,12.28,12.28,48.0,8.2,Clearance,-0.49756097560975615,0,
14,2023-12-27,59592,2958026,Accessories,1,11.13,11.13,48.0,8.92,Clearance,-0.2477578475336324,0,
14,2023-12-27,59596,2938585,Accessories,1,9.65,9.65,44.0,9.98,Clearance,0.03306613226452906,0,
14,2023-12-27,59597,2958028,Accessories,1,11.13,11.13,48.0,9.98,Clearance,-0.11523046092184372,0,
14,2023-12-28,59622,2947920,Accessories,1,12.1,12.1,48.0,9.98,Clearance,-0.2124248496993987,1,C40313
14,2023-12-28,59624,2969147,Men's Apparel,1,30.17,30.17,94.5,26.22,Clearance,-0.15064836003051119,0,
14,2023-12-28,59625,2939015,Accessories,1,11.32,11.32,48.0,8.55,Clearance,-0.3239766081871344,1,C40249
14,2023-12-28,59625,2942813,Childrens,1,8.31,8.31,36.0,9.63,Clearance,0.1370716510903427,1,C40249
14,2023-12-28,59625,2947920,Accessories,1,12.1,12.1,48.0,8.55,Clearance,-0.41520467836257297,1,C40249
14,2023-12-28,59626,2964794,Men's Apparel,1,21.12,21.12,101.5,34.97,Clearance,0.39605376036602796,1,C41928
14,2023-12-28,59626,2949308,Accessories,1,12.28,12.28,48.0,9.98,Clearance,-0.23046092184368727,1,C41928
14,2023-12-28,59626,2958026,Accessories,1,11.13,11.13,48.0,9.98,Clearance,-0.11523046092184372,1,C41928
14,2023-12-29,59656,2966883,Footwear,1,26.01,26.01,132.0,92.4,Full Price,0.7185064935064934,0,
14,2023-12-29,59667,2966701,Women's Apparel,1,24.58,24.58,108.0,33.7,Clearance,0.27062314540059357,1,C40645
14,2023-12-29,59668,2982086,Women's Apparel,1,28.53,28.53,108.0,23.6,Clearance,-0.20889830508474574,1,C41603
14,2023-12-29,59670,2969509,Women's Apparel,1,30.33,30.33,126.0,74.25,Full Price,0.5915151515151515,0,
14,2023-12-29,59676,2981220,Women's Apparel,1,27.02,27.02,121.5,44.95,Clearance,0.3988876529477197,0,
14,2023-12-29,59682,2980848,Women's Apparel,1,29.92,29.92,121.5,44.95,Clearance,0.33437152391546165,0,
14,2023-12-23,59698,2958026,Accessories,1,11.13,11.13,48.0,7.31,Clearance,-0.5225718194254448,0,
14,2023-12-23,59698,2958569,Women's Apparel,1,22.84,22.84,108.0,16.45,Clearance,-0.38844984802431615,0,
14,2023-12-23,59699,2908836,Women's Apparel,1,37.68,37.68,144.0,40.86,Clearance,0.07782672540381791,0,
14,2023-12-23,59701,2941866,Footwear,1,30.15,30.15,132.0,26.94,Clearance,-0.11915367483296203,0,
14,2023-12-23,59703,2943074,Accessories,1,11.81,11.81,48.0,9.98,Clearance,-0.18336673346693386,0,
14,2023-12-23,59709,2969506,Women's Apparel,1,29.02,29.02,126.0,106.9,Full Price,0.728531337698784,0,
14,2023-12-23,59723,2966701,Women's Apparel,1,24.58,24.58,108.0,28.42,Clearance,0.13511611541168203,0,
14,2023-12-24,59735,2951563,Childrens,1,8.57,8.57,36.0,6.62,Clearance,-0.29456193353474325,1,C41688
14,2023-12-24,59738,2966789,Childrens,1,9.2,9.2,40.5,14.98,Clearance,0.3858477970627504,1,C41246
14,2023-12-24,59738,2958567,Women's Apparel,1,22.84,22.84,108.0,22.46,Clearance,-0.0169189670525378,1,C41246
14,2023-12-24,59743,2964782,Men's Apparel,1,20.97,20.97,94.5,34.97,Clearance,0.4003431512725193,0,
14,2023-12-24,59744,2963656,Accessories,1,11.57,11.57,48.0,14.98,Clearance,0.22763684913217624,1,C41101
14,2023-12-24,59746,2908835,Women's Apparel,1,37.66,37.66,144.0,44.95,Clearance,0.16218020022246954,1,C40302
14,2023-12-24,59753,2938023,Accessories,1,11.57,11.57,48.0,9.98,Clearance,-0.1593186372745491,0,
14,2023-12-24,59753,2942262,Women's Apparel,1,23.6,23.6,99.0,22.46,Clearance,-0.05075690115761356,0,
14,2023-12-24,59753,2964924,Footwear,1,37.83,37.83,162.0,59.94,Clearance,0.3688688688688689,0,
14,2023-12-24,59754,2947920,Accessories,1,12.1,12.1,48.0,8.65,Clearance,-0.39884393063583806,0,
14,2023-12-24,59758,2961910,Women's Apparel,1,27.59,27.59,121.5,39.04,Clearance,0.2932889344262295,0,
14,2023-12-24,59758,2971342,Women's Apparel,1,25.76,25.76,108.0,19.51,Clearance,-0.3203485392106612,0,
14,2023-12-24,59763,2961910,Women's Apparel,1,27.59,27.59,121.5,44.95,Clearance,0.3862068965517242,0,
14,2023-12-24,59765,2951852,Accessories,1,11.23,11.23,48.0,9.98,Clearance,-0.125250501002004,0,
14,2023-12-24,59766,2958569,Women's Apparel,1,22.84,22.84,108.0,22.46,Clearance,-0.0169189670525378,0,
14,2023-12-24,59771,2936436,Accessories,1,10.33,10.33,44.0,9.3,Clearance,-0.11075268817204294,0,
14,2023-12-24,59772,2963677,Footwear,1,36.93,36.93,162.0,59.94,Clearance,0.3838838838838839,0,
14,2023-12-24,59775,2966396,Gifts & Lifestyle,1,19.17,19.17,56.0,44.23,Markdown,0.566583766674203,0,
14,2023-12-24,59781,2963658,Accessories,1,11.57,11.57,48.0,9.36,Clearance,-0.23611111111111122,1,C41235
11,2023-12-31,64855,2918076,Footwear,1,35.16,35.16,144.0,109.56,Full Price,0.67907995618839,1,C41929
11,2023-12-31,64865,2904767,Women's Apparel,1,26.14,26.14,108.0,33.7,Clearance,0.2243323442136499,1,C41449
11,2023-01-03,64963,2904766,Women's Apparel,1,26.14,26.14,108.0,30.33,Clearance,0.13814704912627754,1,C42009
11,2023-01-04,64996,2901260,Gifts & Lifestyle,1,10.84,10.84,48.0,13.49,Clearance,0.1964418087472202,1,C41489
11,2023-01-05,65032,2910263,Women's Apparel,1,28.4,28.4,108.0,45.0,Markdown,0.36888888888888893,0,
11,2023-01-06,65062,2911884,Women's Apparel,1,34.13,34.13,108.0,28.1,Clearance,-0.2145907473309609,1,C41147
11,2023-01-06,65062,2911914,Women's Apparel,1,25.34,25.34,121.5,121.5,Full Price,0.7914403292181069,1,C41147
11,2023-01-06,65076,2899808,Childrens,1,8.1,8.1,40.5,11.24,Clearance,0.27935943060498225,0,
11,2023-01-07,65124,2911998,Footwear,1,36.73,36.73,144.0,132.21,Full Price,0.7221844036003329,1,C41171
11,2023-01-07,65127,2918772,Footwear,1,36.93,36.93,168.0,144.0,Markdown,0.7435416666666667,1,C41171
11,2023-01-07,65133,2910255,Women's Apparel,1,27.41,27.41,108.0,28.1,Clearance,0.0245551601423488,1,C40040
11,2023-01-08,65158,2901354,Women's Apparel,1,27.16,27.16,108.0,28.1,Clearance,0.03345195729537371,0,
11,2023-01-08,65167,2904649,Gifts & Lifestyle,1,10.34,10.34,48.0,12.49,Clearance,0.17213771016813453,0,
11,2023-01-08,65169,2894752,Accessories,1,12.07,12.07,48.0,6.74,Clearance,-0.7908011869436201,0,
13,2023-12-30,65199,2889714,Accessories,1,10.27,10.27,44.0,9.98,Clearance,-0.029058116232464844,0,
13,2023-12-30,65201,2898738,Childrens,1,9.23,9.23,40.5,11.23,Clearance,0.17809439002671415,0,
13,2023-12-31,65218,2835269,Childrens,1,9.37,9.37,40.5,11.23,Clearance,0.16562778272484427,0,
13,2023-12-31,65232,2870405,Accessories,1,10.1,10.1,44.0,9.98,Clearance,-0.012024048096192307,0,
11,2023-01-11,65250,2910264,Women's Apparel,1,28.4,28.4,108.0,93.69,Full Price,0.6968726651723769,1,C41690
13,2023-01-01,65255,2901262,Gifts & Lifestyle,1,10.84,10.84,48.0,14.98,Clearance,0.2763684913217624,1,C41284
13,2023-01-01,65266,2903012,Men's Apparel,1,24.99,24.99,101.5,26.22,Clearance,0.046910755148741434,1,C42322
13,2023-01-01,65268,2874594,Women's Apparel,1,21.49,21.49,99.0,11.21,Clearance,-0.9170383586083851,1,C40463
11,2023-01-12,65288,2895614,Women's Apparel,1,22.72,22.72,99.0,15.17,Clearance,-0.4976928147659854,0,
13,2023-01-03,65310,2918715,Footwear,1,36.93,36.93,168.0,144.0,Markdown,0.7435416666666667,1,C40871
13,2023-01-04,65336,2874591,Women's Apparel,1,21.49,21.49,99.0,11.21,Clearance,-0.9170383586083851,0,
13,2023-01-05,65355,2898329,Childrens,1,9.86,9.86,43.5,3.74,Clearance,-1.636363636363636,1,C40902
13,2023-01-06,65376,2894686,Childrens,1,9.01,9.01,40.5,5.62,Clearance,-0.6032028469750889,1,C41766
13,2023-01-06,65377,2879265,Childrens,1,9.57,9.57,43.5,3.74,Clearance,-1.5588235294117647,0,
13,2023-01-06,65380,2918593,Men's Apparel,1,21.54,21.54,94.5,94.5,Full Price,0.7720634920634921,0,
13,2023-01-06,65392,2883428,Accessories,1,10.49,10.49,44.0,4.99,Clearance,-1.1022044088176353,0,
13,2023-01-06,65392,2911873,Childrens,1,8.5,8.5,40.5,11.24,Clearance,0.24377224199288258,0,
13,2023-01-08,65438,2901983,Women's Apparel,1,26.03,26.03,121.5,16.85,Clearance,-0.544807121661721,1,C42123
13,2023-01-08,65446,2879852,Women's Apparel,1,24.16,24.16,108.0,11.23,Clearance,-1.151380231522707,0,
13,2023-01-08,65461,2904769,Women's Apparel,1,26.14,26.14,108.0,28.1,Clearance,0.06975088967971534,1,C41076
13,2023-01-09,65474,2860409,Childrens,1,9.98,9.98,43.5,3.74,Clearance,-1.6684491978609626,1,C40114
13,2023-01-09,65474,2862916,Accessories,1,11.33,11.33,48.0,2.49,Clearance,-3.550200803212851,1,C40114
11,2023-01-16,65476,2901339,Childrens,1,7.76,7.76,40.5,5.62,Clearance,-0.38078291814946613,0,
13,2023-01-10,65495,2911912,Women's Apparel,1,25.34,25.34,121.5,121.5,Full Price,0.7914403292181069,0,
11,2023-01-16,65496,2918557,Women's Apparel,1,26.48,26.48,108.0,97.2,Full Price,0.7275720164609053,0,
13,2023-01-12,65528,2918594,Men's Apparel,1,21.54,21.54,94.5,94.5,Full Price,0.7720634920634921,1,C40954
11,2023-01-18,65537,2910442,Footwear,1,34.71,34.71,144.0,129.6,Full Price,0.7321759259259258,0,
11,2023-01-19,65559,2894754,Accessories,1,12.07,12.07,48.0,10.0,Clearance,-0.20700000000000002,1,C41340
13,2023-01-13,65565,2854587,Childrens,1,10.27,10.27,43.5,3.74,Clearance,-1.7459893048128339,1,C40722
